car name,move
D,up
C,right
S,up
B,up
P,down
R,right
I,up
M,left
P,up
M,right
U,right
S,down
R,left
P,down
Q,up
K,right
B,down
U,left
D,down
Q,down
T,left
K,left
D,up
B,up
B,down
B,up
K,right
M,left
K,left
S,up
M,right
P,up
T,right
Q,up
I,up
I,down
T,left
S,up
Q,down
U,right
Q,up
P,down
S,down
S,down
D,down
I,up
Q,down
S,down
M,left
C,left
M,right
D,up
M,left
I,down
I,up
T,right
O,down
D,down
I,down
A,right
M,right
P,up
O,up
C,right
P,down
S,down
T,left
D,down
U,left
S,up
A,left
G,left
K,left
B,down
B,up
J,down
T,right
C,left
G,left
R,right
H,down
B,down
P,down
A,right
E,right
C,right
P,up
H,down
B,up
R,left
E,left
D,down
A,right
B,down
G,right
C,right
A,left
G,left
C,left
C,left
D,up
U,right
A,left
D,down
S,down
U,left
S,down
H,up
T,left
D,down
B,up
S,up
S,up
H,down
A,right
C,right
H,up
U,right
I,up
A,right
G,right
U,left
S,down
G,left
A,left
U,right
A,left
G,left
I,down
S,up
H,up
A,right
S,down
H,down
P,up
D,up
B,down
A,left
S,down
A,right
A,left
B,up
P,down
H,up
U,left
T,right
P,up
A,right
P,down
S,up
B,down
G,right
O,down
H,down
C,left
S,down
A,right
P,down
B,up
J,up
A,left
H,down
S,up
C,right
S,up
A,right
G,right
J,down
P,up
A,left
I,up
G,left
C,left
H,up
A,right
H,down
C,right
F,down
C,left
H,up
P,down
F,up
J,down
G,right
H,down
J,up
E,right
D,up
P,up
D,down
A,left
U,right
U,left
C,right
E,left
A,left
P,down
E,right
L,right
A,right
A,right
S,down
S,up
L,right
E,left
S,up
D,up
S,down
H,down
I,down
C,right
D,down
C,left
C,left
D,up
J,up
C,right
J,down
A,left
C,right
A,right
A,left
G,left
G,right
A,right
A,left
I,up
L,left
X,left
H,up
A,left
C,left
L,right
D,down
A,right
A,right
D,up
H,up
L,left
L,left
S,down
C,left
A,left
P,up
A,left
S,up
A,right
X,right
A,right
A,left
H,down
C,right
G,left
U,right
A,left
D,down
A,right
D,up
S,down
O,up
C,left
X,left
T,left
S,up
A,right
H,up
H,down
D,down
X,right
J,up
D,up
J,down
C,right
X,left
S,down
C,left
G,right
F,down
A,left
F,up
X,right
A,left
A,right
A,left
H,up
G,left
C,right
H,down
S,up
X,left
G,right
C,right
A,right
X,right
I,down
I,up
C,left
T,right
T,left
D,down
T,right
O,down
S,down
A,right
I,down
H,up
C,left
J,down
G,left
S,down
B,down
T,right
G,right
D,up
C,right
D,down
J,up
D,up
S,down
E,right
A,left
J,down
H,down
S,up
A,left
S,down
E,right
S,up
S,down
D,down
X,right
D,up
C,left
N,down
N,up
D,down
H,up
H,up
B,up
P,up
X,right
D,up
I,up
D,down
I,down
C,right
C,left
X,right
B,down
C,right
P,up
M,right
N,down
M,left
M,right
B,up
I,up
A,right
I,down
N,down
M,left
N,up
C,left
B,down
N,down
N,up
S,up
M,right
X,left
N,down
N,up
B,up
N,down
D,up
N,up
I,up
N,up
A,left
D,down
T,left
S,up
N,down
X,right
A,right
N,down
X,right
I,down
B,down
S,down
U,left
M,left
X,left
A,left
S,up
X,right
N,up
A,right
C,right
X,left
U,right
U,left
M,right
N,down
S,down
B,up
M,left
X,right
P,down
U,right
C,left
U,left
N,up
X,left
P,down
H,down
C,right
P,up
S,up
U,right
X,right
U,left
N,down
P,down
S,down
N,up
N,up
A,right
X,left
B,down
J,up
C,left
N,down
B,up
S,up
S,down
N,up
X,right
N,down
N,down
A,left
A,left
H,down
A,right
X,right
L,right
X,left
A,left
N,up
A,right
I,up
L,left
H,up
A,left
C,right
S,up
H,up
N,up
O,up
X,right
C,left
C,right
H,down
I,down
D,up
A,right
S,down
S,up
B,down
S,down
A,left
D,down
U,right
E,left
B,up
S,up
C,left
G,left
T,right
C,right
O,down
S,down
X,left
A,right
S,up
C,left
E,left
S,down
J,up
B,down
G,right
B,up
X,left
G,left
C,right
S,down
K,right
K,right
Q,up
H,up
B,down
K,left
K,right
Q,down
S,up
P,up
T,left
C,left
G,right
L,right
Q,up
L,left
Q,down
Q,up
H,down
G,left
P,down
K,left
L,right
X,right
U,left
U,right
U,left
C,right
C,left
Q,down
U,right
B,up
H,down
L,left
O,up
A,right
H,up
A,left
G,right
A,left
H,down
T,right
H,up
O,down
H,up
T,left
T,right
A,right
Q,up
P,up
X,right
P,down
A,left
A,right
C,right
Q,down
X,left
T,left
Q,up
K,right
X,right
X,right
